x-entity,Anarchism,Antisemitism,Capitalism,Christianity,Communism,Conservatism,Democracy,Fascism,Feminism,Islamophobia,Left-wing politics,Liberalism,Marxism,Nationalism,Neo-Nazism,Protestantism,Right-wing politics,Secularism,Socialism,White supremacy
Debbie Wasserman Schultz (D),0.0913430963585001,0.11114909508180236,0.06940402576771701,0.07788078449795291,0.08261966453734418,0.10727659984897656,0.11111397826554532,0.08870488283820188,0.07207806881012781,0.06806403219170809,0.09596135085084696,0.09290454903973384,0.0685175084681221,0.09589483236991417,0.1296021151420654,0.09095366471577747,0.09050544221387197,0.0822536800176562,0.11588274543431187,0.07397658295528027
Allen West (politician) (R),0.109183023520605,0.08452318531694794,0.08112292441205485,0.06658008433606924,0.08596103085743291,0.10554118211402208,0.09785365694538824,0.10090764340516643,0.06900366072963482,0.09086556705074464,0.12153630977688346,0.10862985262520933,0.08044348277079305,0.10722469193387857,0.15546803599203807,0.07086374282606273,0.100345028729675,0.09042474658405304,0.12877799095329467,0.07144743469134215
Alcee Hastings (D),0.08272656323050383,0.08494556181470589,0.07460110905588906,0.05305804046947903,0.08073119991922474,0.08467346697364503,0.085164873841944,0.0910029961913782,0.05529027831275977,0.05956558751479011,0.1010894084769323,0.08844950963758894,0.0512333411884194,0.07656596816201873,0.10767842820016447,0.06614215319186012,0.08618290358171783,0.06406987747628004,0.08892807756236201,0.08252672408515882
Sandy Adams (R),0.06504319403215725,0.054825747339309366,0.04929782595265775,0.053152979603843686,0.06038100069216167,0.07223984401016195,0.07087878268636183,0.06733338916980743,0.054828895008153536,0.05135694226247189,0.06680758335651941,0.06790619040319795,0.04128813835422994,0.05448558542147188,0.08404787479991176,0.05150004859757668,0.0632534784794136,0.05638974297873591,0.07105570944831485,0.050639553099538964
David Rivera (R),0.0738785053835044,0.0694510891723896,0.05745717096391927,0.054529825734623866,0.07175640569833514,0.0869551261767346,0.08910615303528027,0.07939847251195425,0.05200744107597974,0.060620141919097974,0.07737628173213383,0.07745312377811285,0.056154260612113614,0.07726483532893984,0.09711735411953727,0.06329833433858179,0.08555914377099405,0.06693156178155933,0.091379087049584,0.07077485629338526
Jack Kingston (R),0.08462838187326595,0.06937731830917379,0.07823359828499116,0.05182781486738785,0.07639987401222667,0.0884496265916512,0.07537460019037394,0.08413215780413012,0.060037605188463614,0.06251237386175103,0.08502226943288102,0.07674155290413498,0.06318950507869864,0.07507634477820739,0.10350174597732706,0.065522785175376,0.07531679309410444,0.058646063574690765,0.09065083414089052,0.07486722190944173
Sanford Bishop (D),0.08682482666012696,0.08271592801379105,0.06374729482710878,0.07873071703132259,0.069676018425873,0.08973737003663723,0.08833080482926271,0.07984264299005568,0.06189282407830932,0.06897611084863066,0.08117896143912604,0.07732162680980957,0.05238172759515471,0.08060388959385112,0.1214915551018294,0.08577229838822888,0.0965296930979752,0.07511306376737795,0.09410864018418576,0.0950923268695597
Lynn Westmoreland (R),0.0840927476812695,0.0906594345750948,0.07119803617135677,0.055799221402303416,0.07165598528787698,0.09991029122718684,0.09010176470589608,0.09030876449828132,0.06942190386490855,0.08185719401919693,0.08097832438352523,0.08115870401365774,0.06190938025389355,0.08070830293856979,0.11384540093316615,0.07203119558888271,0.08921879431343276,0.06350629137778578,0.09593602096660823,0.083301185653903
Hank Johnson (D),0.08031198964042187,0.1110814276404807,0.06629646289230677,0.06111800026676786,0.06528301840098584,0.07268517586987741,0.09120540348082012,0.0901778903304408,0.05675014611622649,0.08060021288398783,0.08532607415556878,0.08175581759630632,0.05175725193871845,0.07705422249648748,0.12152776027098815,0.07623529473903354,0.06664722311459757,0.055703709390918565,0.08861456111148443,0.09094734173890827
Rob Woodall (R),0.07198611548707412,0.06583596585190488,0.058512291899609235,0.04636637492381945,0.06163832050515947,0.09306028572039264,0.0797127689481606,0.07843713276958285,0.05356885928778195,0.08562412875940571,0.07613647854421997,0.07496950321254643,0.0520441437195337,0.07309573508809604,0.09691063478588044,0.0609158533929359,0.08808132729773513,0.06369376651366701,0.0842487564052381,0.061685307472346775
