x-entity;Anarchism;Antisemitism;Capitalism;Christianity;Communism;Conservatism;Democracy;Fascism;Feminism;Islamophobia;Left-wing politics;Liberalism;Marxism;Nationalism;Neo-Nazism;Protestantism;Right-wing politics;Secularism;Socialism;White supremacy
Ben Chandler (D);0.07446314862682801;0.06689079044876234;0.059228309619270544;0.052276890575240625;0.06393556089846326;0.07435001461550475;0.0805947242328956;0.07259610062573829;0.04975322341470578;0.05517661545856975;0.09500302334878974;0.07168920361685227;0.05403340068411444;0.07430948484243431;0.10239647695872092;0.06326705580188142;0.09208878634448162;0.07515869464745088;0.08845946481661963;0.06936657327454704
Steve Scalise (R);0.08760694376549999;0.09889498718614569;0.0686012285618389;0.06063120492750708;0.07914366939626293;0.09029009308563948;0.09482254624616335;0.09583105537517275;0.07622702806952761;0.08126157966707898;0.09549555881827639;0.08434067429794849;0.06077444036482957;0.08628189452879734;0.1379492157155366;0.07598828664449493;0.0905950958081104;0.07006261168274877;0.0958785211685075;0.09541548777938128
Cedric Richmond (D);0.07667432875461337;0.06967616068229769;0.057203005579550804;0.05261321525663208;0.06307869476060012;0.07732659376129752;0.08203499100850997;0.0779338552428879;0.0481693639805766;0.053703611068944;0.07318820157847353;0.0715730896217213;0.05037808324778713;0.07012562133407782;0.09561486831865067;0.06029882939897781;0.07139563163940538;0.058205280996139905;0.08432520281173492;0.06878940230873345
Jeff Landry (R);0.07789154779777402;0.07032131178725118;0.062455365426224096;0.06701845598053388;0.07659565948520124;0.1007322286723929;0.0735802543495873;0.0839492000784475;0.06116554987271692;0.07228984916233697;0.08768180078284266;0.09188213463464955;0.055485162285775394;0.07521649423717026;0.10394665385919083;0.07403555020773982;0.08581768472762;0.06866005521474186;0.09326801473775734;0.07199793829833341
John Fleming (American politician) (R);0.10223281380163927;0.09194500563657197;0.0877113017103561;0.0660772000770627;0.08528876919269456;0.11850400014027865;0.0950292227649014;0.1037385109653358;0.07407941315852887;0.07898616125071979;0.10991759626995526;0.11106695434918501;0.06681249413570638;0.09721258857296267;0.1397908585462859;0.09362938113435759;0.10533546947889673;0.08642896903178969;0.11708851779087232;0.09233919970828254
Rodney Alexander (R);0.08954818905937828;0.0704881128076828;0.07878311454087117;0.05131134063572852;0.0717636751169994;0.09060863592422615;0.07320629847033387;0.08356571704295583;0.050603854009403995;0.05911393788335298;0.0846545445565866;0.07450977176976045;0.05626642144023797;0.0774182163404685;0.12820425931877943;0.064389519488847;0.0855129012159407;0.06270023942633512;0.09143996758710772;0.07109193521303589
Bill Cassidy (R);0.08281296578974279;0.06502625681296123;0.0777132408785857;0.05604600245275994;0.06212336664844843;0.08636387489144863;0.07729230988740023;0.07733733443179538;0.04914105867726293;0.05836578716557998;0.07681555400155629;0.0728198886540678;0.05330447165942935;0.0657210988594852;0.09007505106878153;0.06443978877192533;0.07633464603391324;0.06680580188274016;0.09144876015237288;0.07376868028712115
Charles Boustany (R);0.07174541749978695;0.06485780602604749;0.05386243716631018;0.05111485487004132;0.059973479421755606;0.073370507386597;0.07364009645144678;0.07627038046899266;0.04889606322908863;0.054976048224739754;0.07190577269764403;0.06575164484274752;0.04804094388852666;0.06759335034758393;0.09594856315880278;0.06025229138309931;0.06753020786070427;0.056104878330304676;0.08024779637127709;0.07112132179764413
Chellie Pingree (D);0.07190649205310636;0.06567532523112446;0.07089533486553128;0.048976314751111194;0.0728217533084382;0.0848584553500706;0.07717967610308481;0.08247664320907461;0.06253435325569587;0.05659671746212807;0.07735012757458548;0.08844369688507168;0.05665407790969273;0.08414454286838167;0.11366490548848934;0.05882523801850427;0.07790559085865041;0.059873737082252375;0.08424245471791117;0.07138581963839374
Mike Michaud (D);0.08203605866476796;0.07469596982573687;0.06975588263203872;0.05558171084260355;0.07789097081477772;0.08859001889050433;0.07775873817140883;0.0840361827911101;0.06133603083756364;0.06991058094371783;0.10334130354112771;0.08397877693848575;0.06730092437558105;0.08070634460230566;0.11831305306255857;0.06953840427623917;0.08351534839464848;0.06727615988663119;0.08875095537481553;0.08430881095072162
