x-entity;Anarchism;Antisemitism;Capitalism;Christianity;Communism;Conservatism;Democracy;Fascism;Feminism;Islamophobia;Left-wing politics;Liberalism;Marxism;Nationalism;Neo-Nazism;Protestantism;Right-wing politics;Secularism;Socialism;White supremacy
John Yarmuth (D);0.03414768100505323;0.04436971252537712;0.034296577699469956;0.03199771576105222;0.03237023083390089;0.045945365613438156;0.03374307391017825;0.047433396065554;0.03466678294701133;0.03444239406251277;0.03418220751274526;0.0329843471517144;0.03449144065973527;0.03397687857095366;0.036278408969014984;0.03271702087900067;0.04863123223184865;0.0356582488187008;0.04279863506496112;0.052344165650425045
Geoff Davis (R);0.05061145665271322;0.048906644263423046;0.05052680070265378;0.0301429952069067;0.04857288937377062;0.045945365613438156;0.05018684843297062;0.050479103238034055;0.04884483316272781;0.03575167994290909;0.05068733880798182;0.05048087427663018;0.03134033347023597;0.05070580697667581;0.0323913849298809;0.031793250450410995;0.05183790788862041;0.05315649556220522;0.04805509111578537;0.03638464612951154
Hal Rogers (R);0.04676753920196735;0.05426733827692768;0.05201622160926437;0.03199771576105222;0.049947776160663385;0.045945365613438156;0.03801724031510229;0.05196567206853243;0.05419124476480147;0.059253837017882977;0.03830374261574257;0.03818572106878934;0.03854289851570229;0.038314288150687784;0.042707034777893046;0.033611081148960144;0.04863123223184865;0.0356582488187008;0.03678124879429862;0.05431254565270343
Ben Chandler (D);0.03414768100505323;0.03235224835126013;0.034296577699469956;0.03199771576105222;0.03237023083390089;0.0314532618642614;0.03374307391017825;0.03214357437927616;0.03466678294701133;0.03444239406251277;0.06351480267107452;0.0329843471517144;0.03449144065973527;0.03397687857095366;0.036278408969014984;0.03271702087900067;0.06533184747265475;0.055067329418076946;0.03908583917729743;0.03942064074337575
Steve Scalise (R);0.03702513894259652;0.05426733827692768;0.043735261033708964;0.03349527990713088;0.03788240295538315;0.045945365613438156;0.05129137440679194;0.047433396065554;0.05419124476480147;0.059253837017882977;0.037065732827696984;0.043700847001598125;0.037844391886768074;0.03835992947909032;0.060526672745968804;0.03867288434141432;0.04863123223184865;0.040613687581901016;0.036823308767808295;0.05896633929089982
Cedric Richmond (D);0.035582787697690375;0.034491843499851724;0.035540922271782883;0.03246488040273608;0.029738469274035718;0.045945365613438156;0.03370744331448032;0.047433396065554;0.03470041676391517;0.03644100330504756;0.03536813922163981;0.03551819258070493;0.03413833998320096;0.035629398364749224;0.03641707771337986;0.03268352315931228;0.04863123223184865;0.038507163253097484;0.032847578692690914;0.05183569659586778
Jeff Landry (R);0.04632964764523131;0.03780192006953029;0.03492889791017971;0.03534891639071886;0.03838405614620469;0.045945365613438156;0.03476610065183864;0.047433396065554;0.0389013450414585;0.05261562189480052;0.04295077938397277;0.0487663822564939;0.03413833998320096;0.03886790198484876;0.03641707771337986;0.037550280777619724;0.04863123223184865;0.040291810098932825;0.03805998029783157;0.05183569659586778
John Fleming (American politician) (R);0.05061145665271322;0.048906644263423046;0.05052680070265378;0.03011281672420845;0.04857288937377062;0.04768110205798053;0.05018684843297062;0.050479103238034055;0.04884483316272781;0.056001351615216494;0.05068733880798182;0.05048087427663018;0.03651275701793973;0.05070580697667581;0.05594486753945597;0.05106017616053022;0.05183790788862041;0.05315649556220522;0.04805509111578537;0.055744481159370717
Rodney Alexander (R);0.05328682249292547;0.03347591158537069;0.05319298831274567;0.03344832695173595;0.03752321870983606;0.045945365613438156;0.032843060413803325;0.047433396065554;0.03470041676391517;0.03644100330504756;0.03996570754881646;0.0359192061688482;0.03466064836996549;0.035629398364749224;0.04020793962038243;0.03310708976226314;0.04863123223184865;0.03408935582179935;0.03370246672369323;0.05183569659586778
Bill Cassidy (R);0.05328682249292547;0.034491843499851724;0.05319298831274567;0.03246488040273608;0.029738469274035718;0.045945365613438156;0.03370744331448032;0.047433396065554;0.03470041676391517;0.03644100330504756;0.03536813922163981;0.03551819258070493;0.03413833998320096;0.035629398364749224;0.03641707771337986;0.03268352315931228;0.04863123223184865;0.038507163253097484;0.037636594547389254;0.05183569659586778
Charles Boustany (R);0.035582787697690375;0.034491843499851724;0.035540922271782883;0.03246488040273608;0.029738469274035718;0.045945365613438156;0.03370744331448032;0.047433396065554;0.03470041676391517;0.03644100330504756;0.03536813922163981;0.03551819258070493;0.03413833998320096;0.035629398364749224;0.03641707771337986;0.03268352315931228;0.04863123223184865;0.038507163253097484;0.03307508428048395;0.05183569659586778
Chellie Pingree (D);0.03543867784253325;0.03334444606076317;0.04823000717515685;0.03074226886261169;0.04644656101697109;0.045945365613438156;0.03402753231823383;0.04818654564785153;0.03331570171328718;0.03516266423781193;0.03833563273450807;0.050609765252836836;0.037044053469520825;0.04839308291990114;0.06369323846370205;0.02996487176892145;0.04863123223184865;0.03536717638394009;0.03298878641219718;0.05019787946219848
